csat_id,ticket_id,assignee_id,score_raw,score,comentario,avaliado_em,ano_mes,semana_iso,promotor,detrator,group_id,nome_grupo,time
51413295611411,56368,51393694500371.0,good,5.0,Problema com a receita resolvido com prontidão pela enf Luanna Ferreira! ,2026-05-04 21:02:38+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51412867981587,56390,50102757263251.0,offered,,,2026-05-04 20:51:07+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51412661612947,56383,50102757263251.0,offered,,,2026-05-04 20:45:46+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51412514810259,56380,50102757263251.0,offered,,,2026-05-04 20:40:37+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51412465341203,56312,51393694500371.0,good,5.0,,2026-05-04 20:38:41+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51412439378963,56368,51393694500371.0,offered,,,2026-05-04 20:38:03+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51412391770387,56381,51393694500371.0,good,5.0,,2026-05-04 20:37:40+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51412398675091,56381,51393694500371.0,offered,,,2026-05-04 20:37:02+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51412230296851,56388,50102757263251.0,offered,,,2026-05-04 20:32:43+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51412203755923,56382,50102757263251.0,good,5.0,,2026-05-04 20:31:55+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51412149728275,56378,50102757263251.0,offered,,,2026-05-04 20:30:49+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51411776481043,56373,50102757263251.0,offered,,,2026-05-04 20:20:40+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51411762804627,56369,51393694500371.0,offered,,,2026-05-04 20:20:33+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51411545659923,56372,50102757263251.0,offered,,,2026-05-04 20:15:31+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51411535362067,56382,50102757263251.0,offered,,,2026-05-04 20:14:46+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51411179673491,56379,50102757263251.0,good,5.0,"Extremamente satisfatório, super importados com o que quer que seja, com mínimo detalhe, nota 10, perfeitos",2026-05-04 20:05:53+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51411128478099,56379,50102757263251.0,offered,,,2026-05-04 20:04:03+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51410233461267,56126,50102757263251.0,good,5.0,,2026-05-04 19:41:29+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51410192016531,56366,50102757263251.0,offered,,,2026-05-04 19:40:58+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51409730793875,56371,50775890335379.0,good,5.0,,2026-05-04 19:28:37+00:00,2026-05,2026-W19,True,False,42056691282323,Blis Resolve,Blis Resolve
51409729915923,56371,50775890335379.0,offered,,,2026-05-04 19:28:29+00:00,2026-05,2026-W19,False,False,42056691282323,Blis Resolve,Blis Resolve
51409500341395,55206,50775753383827.0,offered,,,2026-05-04 19:23:12+00:00,2026-05,2026-W19,False,False,43287811440403,Outros,Outros
51409424870291,56354,51393694500371.0,good,5.0,,2026-05-04 19:20:44+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51409352631187,56364,50102757263251.0,offered,,,2026-05-04 19:19:36+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51409093362451,56340,43287340696339.0,offered,,,2026-05-04 19:12:55+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51409079216531,54632,50102757263251.0,bad,1.0,Aqui muito bom mas no App fiquei surpreso com a situação de ter que pagar a consulta sem saber ao certo preço  canabidiol ,2026-05-04 19:12:53+00:00,2026-05,2026-W19,False,True,50304023554451,IA,IA
51409068073747,56343,43287340696339.0,offered,,,2026-05-04 19:12:41+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51409066802579,56356,50102757263251.0,good,5.0,,2026-05-04 19:12:30+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51409001917331,56365,50102757263251.0,good,5.0,,2026-05-04 19:10:54+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51409000237331,56365,50102757263251.0,offered,,,2026-05-04 19:10:40+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51408928973203,56232,51393694500371.0,good,5.0,Atendimento muito bom. Agradeço pela atenção. ,2026-05-04 19:09:39+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51408922288275,56354,51393694500371.0,offered,,,2026-05-04 19:08:42+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51408810497299,56363,50102757263251.0,good,5.0,,2026-05-04 19:06:32+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51408817922579,56361,50102757263251.0,offered,,,2026-05-04 19:06:19+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51408782330003,56359,50102757263251.0,offered,,,2026-05-04 19:05:46+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51408746491155,56350,50102757263251.0,good,5.0,,2026-05-04 19:04:30+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51408684830355,56363,50102757263251.0,offered,,,2026-05-04 19:03:41+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51408523851795,56356,50102757263251.0,offered,,,2026-05-04 19:00:50+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51408346599571,56357,50102757263251.0,offered,,,2026-05-04 18:55:49+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51407951697939,56355,50102757263251.0,offered,,,2026-05-04 18:46:02+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51407342064019,56344,43287340696339.0,good,5.0,,2026-05-04 18:32:04+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51407272167315,51416,50102757263251.0,offered,,,2026-05-04 18:29:29+00:00,2026-05,2026-W19,False,False,42056691282323,Blis Resolve,Blis Resolve
51407223401363,50579,50102757263251.0,offered,,,2026-05-04 18:28:48+00:00,2026-05,2026-W19,False,False,42056691282323,Blis Resolve,Blis Resolve
51406739265939,56344,43287340696339.0,offered,,,2026-05-04 18:18:13+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51406684975379,56353,50102757263251.0,offered,,,2026-05-04 18:16:13+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51406682399635,56350,50102757263251.0,offered,,,2026-05-04 18:15:50+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51406486867731,56348,50102757263251.0,offered,,,2026-05-04 18:11:51+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51405981356691,56345,50102757263251.0,offered,,,2026-05-04 18:00:51+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51405288403347,56342,50102757263251.0,offered,,,2026-05-04 17:45:52+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51405240186643,56309,50102757263251.0,good,5.0,,2026-05-04 17:44:51+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51404807493267,56323,50102757263251.0,good,5.0,,2026-05-04 17:36:01+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51404783366547,56347,50102757263251.0,good,5.0,"Foi ótimo o atendimento, consegui resolver o meu problema. 
Obrigada ",2026-05-04 17:35:59+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51404687288979,56347,50102757263251.0,offered,,,2026-05-04 17:33:41+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51403070602771,56232,51393694500371.0,offered,,,2026-05-04 17:02:28+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51403056047891,56312,51393694500371.0,offered,,,2026-05-04 17:02:28+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51403035523091,56286,51393694500371.0,offered,,,2026-05-04 17:02:28+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51402918446227,56328,50102757263251.0,offered,,,2026-05-04 17:00:39+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51402667979667,56275,43287340696339.0,good,5.0,,2026-05-04 16:55:39+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51402438113043,56323,50102757263251.0,offered,,,2026-05-04 16:50:52+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51402402764691,56324,50102757263251.0,offered,,,2026-05-04 16:50:45+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51402283048467,56331,50102757263251.0,good,5.0,,2026-05-04 16:48:30+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51402239128467,56331,50102757263251.0,offered,,,2026-05-04 16:47:21+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51402044830355,56325,43287340696339.0,offered,,,2026-05-04 16:42:47+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51401967085331,56329,50102757263251.0,good,5.0,Sempre bem atendido. ,2026-05-04 16:42:15+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51401935832723,56329,50102757263251.0,offered,,,2026-05-04 16:41:29+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51401905452691,56292,43287340696339.0,offered,,,2026-05-04 16:39:56+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51401832224659,56275,43287340696339.0,offered,,,2026-05-04 16:39:10+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51401647608851,56319,50102757263251.0,offered,,,2026-05-04 16:35:36+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51401638255891,56318,50102757263251.0,offered,,,2026-05-04 16:35:36+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51401504947475,56304,50102757263251.0,good,5.0,O atendente Gustavo foi prestativo e educado,2026-05-04 16:32:45+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51401342163987,56248,43287340696339.0,offered,,,2026-05-04 16:29:35+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51401270743059,55993,43287340696339.0,offered,,,2026-05-04 16:28:50+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51401282711059,56278,43287340696339.0,offered,,,2026-05-04 16:28:26+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51401233854867,56303,43287340696339.0,offered,,,2026-05-04 16:27:22+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51400992417299,56308,51393694500371.0,good,5.0,,2026-05-04 16:23:10+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51400985812499,56267,43287340696339.0,offered,,,2026-05-04 16:22:24+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51400975624211,56308,51393694500371.0,offered,,,2026-05-04 16:22:24+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51400605020819,56301,50102757263251.0,offered,,,2026-05-04 16:15:37+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51400591244691,56310,50102757263251.0,offered,,,2026-05-04 16:15:37+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51400573637523,56264,51393694500371.0,good,5.0,Trouxe orientações para minhas questões. ,2026-05-04 16:14:42+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51400436513299,56313,50102757263251.0,good,5.0,,2026-05-04 16:12:26+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51399953828243,56313,50102757263251.0,offered,,,2026-05-04 16:03:30+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51399889317523,56204,43287340696339.0,offered,,,2026-05-04 16:02:03+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51399889284243,56213,43287340696339.0,offered,,,2026-05-04 16:02:03+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51399886161555,55157,43413446089875.0,offered,,,2026-05-04 16:02:03+00:00,2026-05,2026-W19,False,False,42056691282323,Blis Resolve,Blis Resolve
51399886126099,56230,43287340696339.0,offered,,,2026-05-04 16:02:03+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51399877824659,56190,43287340696339.0,offered,,,2026-05-04 16:02:03+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51399659959059,56309,50102757263251.0,offered,,,2026-05-04 15:57:44+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51399636074387,56265,43287340696339.0,good,5.0,,2026-05-04 15:56:39+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51399534148115,56265,43287340696339.0,offered,,,2026-05-04 15:55:51+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51399052936211,56244,43287340696339.0,offered,,,2026-05-04 15:45:54+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51399044532499,56264,51393694500371.0,offered,,,2026-05-04 15:45:24+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51398786264211,56298,50102757263251.0,offered,,,2026-05-04 15:40:36+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51398781199891,56304,50102757263251.0,offered,,,2026-05-04 15:39:58+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51398719956371,56212,43287340696339.0,offered,,,2026-05-04 15:39:28+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51398315075603,56279,50102757263251.0,good,5.0,,2026-05-04 15:30:45+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51398074736531,56293,50102757263251.0,offered,,,2026-05-04 15:26:16+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51397974408979,56245,43287340696339.0,good,5.0,,2026-05-04 15:23:34+00:00,2026-05,2026-W19,True,False,43771604769299,Blis Saúde,Blis Saúde
51397859082259,56245,43287340696339.0,offered,,,2026-05-04 15:21:34+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51397850678931,56282,50102757263251.0,offered,,,2026-05-04 15:20:43+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51397779187475,56053,43287340696339.0,offered,,,2026-05-04 15:20:08+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51397777627283,56281,50102757263251.0,bad,1.0,,2026-05-04 15:19:57+00:00,2026-05,2026-W19,False,True,50304023554451,IA,IA
51397724366611,56177,43287340696339.0,offered,,,2026-05-04 15:18:41+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51397642840083,56199,43287340696339.0,offered,,,2026-05-04 15:17:21+00:00,2026-05,2026-W19,False,False,43771604769299,Blis Saúde,Blis Saúde
51397306618899,56281,50102757263251.0,offered,,,2026-05-04 15:10:41+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51396575165459,56284,50102757263251.0,offered,,,2026-05-04 14:55:58+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51395419201939,56272,50102757263251.0,offered,,,2026-05-04 14:30:49+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51395250358547,56274,50102757263251.0,good,5.0,,2026-05-04 14:26:15+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51395203993235,56274,50102757263251.0,offered,,,2026-05-04 14:25:57+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51395152724115,56279,50102757263251.0,offered,,,2026-05-04 14:24:22+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51393885549203,56273,50102757263251.0,good,5.0,"Todas minhas dúvidas foram sanadas. Porém, enviei a dúvida na sexta feira e só hoje tive o retorno. Entendo que hoje um feriado prolongado. Mas, hoje ao retornarem senti uma sexta pressão para encerrar o atendimento quando eu ainda não estava totalmente segura quanto à informação prestada. Se eu aguardei pacientemente todos esses dias, acredito que o suporte também possa esperar alguns minutos. Mesmo assim, estou muitíssimo satisfeita com o suporte",2026-05-04 13:56:50+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51393657901843,56273,50102757263251.0,offered,,,2026-05-04 13:50:55+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51393231272467,56250,50102757263251.0,offered,,,2026-05-04 13:40:12+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51392888180755,56261,50102757263251.0,good,5.0,,2026-05-04 13:31:13+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51392874435731,56261,50102757263251.0,offered,,,2026-05-04 13:30:49+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51392478295059,56254,50102757263251.0,offered,,,2026-05-04 13:20:55+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51392333637267,56226,50102757263251.0,good,5.0,,2026-05-04 13:16:51+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51392281625491,56251,50102757263251.0,offered,,,2026-05-04 13:15:37+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51392288075155,56246,50102757263251.0,offered,,,2026-05-04 13:15:36+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51392256116883,54069,50102757263251.0,bad,1.0,O atendente não soube dar informações sobre a entrega do meu pedido. ,2026-05-04 13:15:11+00:00,2026-05,2026-W19,False,True,50304023554451,IA,IA
51392220248979,56258,50102757263251.0,bad,1.0,O atendente não soube verificar sobre a entrega do meu pedido. ,2026-05-04 13:14:03+00:00,2026-05,2026-W19,False,True,50304023554451,IA,IA
51392173391891,56258,50102757263251.0,offered,,,2026-05-04 13:13:09+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51392103840787,56249,50102757263251.0,offered,,,2026-05-04 13:11:00+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51391909706259,56247,50102757263251.0,offered,,,2026-05-04 13:05:45+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51391138714515,56240,50102757263251.0,good,5.0,,2026-05-04 12:45:53+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51391082076307,56252,50102757263251.0,bad,1.0,Perguntei aonde está minha encomenda que já passou de 30 dias e fiquei sem resposta ,2026-05-04 12:44:54+00:00,2026-05,2026-W19,False,True,50304023554451,IA,IA
51391075075603,56252,50102757263251.0,offered,,,2026-05-04 12:44:07+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51390972737171,56240,50102757263251.0,offered,,,2026-05-04 12:40:44+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51390787430163,56235,50102757263251.0,offered,,,2026-05-04 12:35:30+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51390679417107,56243,50102757263251.0,offered,,,2026-05-04 12:33:00+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51390329802515,56236,50102757263251.0,offered,,,2026-05-04 12:20:35+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51390175072531,56234,50102757263251.0,offered,,,2026-05-04 12:15:32+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51390066858515,56233,50102757263251.0,offered,,,2026-05-04 12:10:48+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51389673867027,56238,50102757263251.0,offered,,,2026-05-04 11:58:10+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51389658413971,56239,50102757263251.0,offered,,,2026-05-04 11:57:56+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51389577083283,56237,50102757263251.0,offered,,,2026-05-04 11:53:24+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51389062562451,56231,50102757263251.0,good,5.0,,2026-05-04 11:28:45+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51389092595987,56231,50102757263251.0,offered,,,2026-05-04 11:28:26+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51389019471891,56229,50102757263251.0,good,5.0,,2026-05-04 11:26:01+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51388912067731,56229,50102757263251.0,offered,,,2026-05-04 11:22:50+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51388728818579,56226,50102757263251.0,offered,,,2026-05-04 11:15:21+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51388411901459,56228,50102757263251.0,offered,,,2026-05-04 10:59:49+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51388341411475,56227,50102757263251.0,offered,,,2026-05-04 10:57:28+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51388203090067,56222,50102757263251.0,offered,,,2026-05-04 10:45:17+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51388146856467,56223,50102757263251.0,good,5.0,A*****,2026-05-04 10:42:06+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51387990482067,56221,50102757263251.0,offered,,,2026-05-04 10:31:37+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51387931474195,56224,50102757263251.0,good,5.0,,2026-05-04 10:29:02+00:00,2026-05,2026-W19,True,False,50304023554451,IA,IA
51387944659859,56224,50102757263251.0,offered,,,2026-05-04 10:28:27+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51387839546899,56225,50102757263251.0,offered,,,2026-05-04 10:23:43+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51387864706451,56223,50102757263251.0,offered,,,2026-05-04 10:22:18+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51383454814611,56219,50102757263251.0,offered,,,2026-05-04 04:13:42+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51383041432083,56217,50102757263251.0,offered,,,2026-05-04 03:35:23+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51382950835219,56215,50102757263251.0,offered,,,2026-05-04 03:20:18+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51382826725139,56216,50102757263251.0,offered,,,2026-05-04 03:10:17+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51382803057043,56218,50102757263251.0,offered,,,2026-05-04 03:08:27+00:00,2026-05,2026-W19,False,False,50304023554451,IA,IA
51381464363155,56214,50102757263251.0,offered,,,2026-05-04 01:06:12+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51380671717267,56211,50102757263251.0,offered,,,2026-05-03 23:55:27+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51379772614419,56209,50102757263251.0,offered,,,2026-05-03 22:35:19+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51379680008467,56208,50102757263251.0,offered,,,2026-05-03 22:25:21+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51379526263571,56207,50102757263251.0,offered,,,2026-05-03 22:15:32+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51379441767443,56210,50102757263251.0,offered,,,2026-05-03 22:08:31+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51379465569683,56205,50102757263251.0,good,5.0,,2026-05-03 22:05:40+00:00,2026-05,2026-W18,True,False,50304023554451,IA,IA
51379464802323,56205,50102757263251.0,offered,,,2026-05-03 22:05:20+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51379249865363,56206,50102757263251.0,good,5.0,,2026-05-03 21:51:07+00:00,2026-05,2026-W18,True,False,50304023554451,IA,IA
51379248704531,56206,50102757263251.0,offered,,,2026-05-03 21:50:40+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51378889313811,56203,50102757263251.0,offered,,,2026-05-03 21:25:21+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51378238657811,56200,50102757263251.0,offered,,,2026-05-03 20:35:22+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51378000743059,56201,50102757263251.0,offered,,,2026-05-03 20:20:25+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51378017908499,56202,50102757263251.0,offered,,,2026-05-03 20:19:39+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51377548958611,56198,50102757263251.0,offered,,,2026-05-03 19:44:18+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51376875301139,56196,50102757263251.0,offered,,,2026-05-03 18:58:22+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51376906294803,56197,50102757263251.0,offered,,,2026-05-03 18:56:30+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51376362314899,56195,50102757263251.0,offered,,,2026-05-03 18:15:20+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51376113727635,56193,50102757263251.0,offered,,,2026-05-03 18:00:23+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51375970163859,56194,50102757263251.0,offered,,,2026-05-03 17:50:59+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51375784927251,56189,50102757263251.0,offered,,,2026-05-03 17:35:21+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51375413001875,56183,50102757263251.0,good,5.0,,2026-05-03 17:07:33+00:00,2026-05,2026-W18,True,False,50304023554451,IA,IA
51375340909587,56182,50102757263251.0,offered,,,2026-05-03 17:05:19+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51375236670483,56183,50102757263251.0,offered,,,2026-05-03 17:00:23+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51375164770067,56181,50102757263251.0,offered,,,2026-05-03 16:55:23+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51375070108691,56184,50102757263251.0,offered,,,2026-05-03 16:50:17+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374971933331,56188,50102757263251.0,offered,,,2026-05-03 16:44:05+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51375026963347,56187,50102757263251.0,good,5.0,,2026-05-03 16:42:45+00:00,2026-05,2026-W18,True,False,50304023554451,IA,IA
51374984700307,56187,50102757263251.0,offered,,,2026-05-03 16:41:26+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374961824275,56186,50102757263251.0,offered,,,2026-05-03 16:38:41+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374879708691,56185,50102757263251.0,offered,,,2026-05-03 16:32:10+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374612613651,56180,50102757263251.0,bad,1.0,"Nao estou bem, gostaria de ter sido atendida quando busquei atendimento ",2026-05-03 16:14:23+00:00,2026-05,2026-W18,False,True,50304023554451,IA,IA
51374568209939,56180,50102757263251.0,offered,,,2026-05-03 16:13:30+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374564129683,56179,50102757263251.0,good,5.0,Informações claras ,2026-05-03 16:12:00+00:00,2026-05,2026-W18,True,False,50304023554451,IA,IA
51374500380051,56179,50102757263251.0,offered,,,2026-05-03 16:08:43+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374307879827,56178,50102757263251.0,offered,,,2026-05-03 16:00:03+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374133308051,56176,50102757263251.0,offered,,,2026-05-03 15:43:29+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51374049345939,56175,50102757263251.0,offered,,,2026-05-03 15:40:20+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
51373387840403,56174,50102757263251.0,offered,,,2026-05-03 14:54:09+00:00,2026-05,2026-W18,False,False,50304023554451,IA,IA
